瑗	王又 nr
鸳	夕鸟 lx
嫄	女小 by
辕	 yt
橼	木 ej
蜎	虫⺝ cv
眢	夕目 lq
湲	氵又 kr
羱	⺶小 gy
𫘪	马小 ny
月	月 vy
越	走戉 pn
曰	曰 or
粤	丿ㄅ ta
岳	山 tv
悦	忄儿 hp
阅	门儿 ap
跃	⻊大 pm
钺	钅戉 zn
玥	王月 nv
樾	木戉 en
刖	月刂 vp
籥	⺮口 rd
龠	侖口 jd
瀹	氵口 kd
爚	火口 cd
𫐄	车儿 yp
𬸚	犭鸟 mx
云	云 by
运	云辶 bu
晕	日车 oy
韵	音冫 xw
孕	乃子 vh
匀	勹冫 nw
允	厶儿 kp
芸	艹云 lb
陨	阝贝 to
愠	忄皿 ha
蕴	艹皿 la
殒	歹贝 go
昀	日冫 ow
妘	女云 bb
赟	文贝 vo
狁	犭儿 mp
恽	忄车 hy
氲	气皿 va
郓	冖阝 wt
耘	耒云 ab
郧	口阝 dt
酝	酉云 yb
筼	⺮贝 ro
煴	火皿 ca
沄	氵云 kb
纭	纟云 ib
鋆	土金 gz
涢	氵贝 ko
𫖳	页 bw
咋	口乍 dw
砸	石巾 mr
杂	九木 ke
咂	口巾 dr
匝	匚巾 nr
扎	扌乚 ua
拶	扌夕 ul
臜	月贝 vo
在	𠂇土 ng
再	一土 fg
载	十 ny
哉	十口 nd
崽	山心 vh
宰	宀辛 wn
仔	亻子 jh
栽	十木 ne
灾	宀火 wc
赞	⺧贝 qo
暂	日 yo
簪	⺮曰 ro
錾	金 yz
瓒	王贝 no
昝	夂日 ho
趱	走贝 po
糌	米日 po
寁	宀龰 ws
脏	月土 vg
葬	艹廾 ll
牂	爿羊 ag
赃	贝土 og
奘	爿大 am
驵	马且 nf
早	日十 on
造	⺧辶 qu
遭	一辶 fu
灶	火土 cg
糟	米曰 po
枣	木⺀ ew
凿	业凵 cm
澡	氵木 ke
皂	白七 ur
燥	火木 ce
躁	⻊木 pe
藻	艹木 le
噪	口木 de
蚤	又虫 rc
璪	王木 ne
慥	忄辶 hu
簉	⺮辶 ru
唣	口七 dr
𥖨	石木 me
则	贝刂 op
啧	口贝 do
择	扌 uu
仄	厂人 xj
帻	巾贝 ro
昃	日人 oj
迮	乍辶 wu
笮	⺮乍 rw
箦	⺮贝 ro
赜	贝 qo
舴	舟乍 iw
贼	贝𠂇 on
鲗	鱼刂 wp
怎	乍心 wh
谮	讠曰 so
增	土曰 go
赠	贝曰 oo
甑	丷瓦 hr
缯	纟曰 io
憎	忄曰 ho
鄫	丷阝 ht
罾	罒曰 yo
矰	矢曰 oo
锃	钅王 zn
综	纟示 if
䎖	丷羽 hz
炸	火乍 cw
渣	氵一 kf
榨	木乍 ew
乍	乍 wa
札	木乚 ea
闸	门甲 as
诈	讠乍 sw
眨	目之 qr
吒	口七 dr
咤	口七 dr
铡	钅刂 zp
揸	扌一 uf
鲊	鱼乍 ww
砟	石乍 mw
劄	⺮刂 rp
霅	⻗言 ts
拃	扌乍 uw
溠	氵工 ku
哳	口斤 dt
蚱	虫乍 cw
挓	扌七 ur
柞	木乍 ew
痄	疒乍 aw
䃎	石夕 ml
鲝	⺶鱼 gw
齇	自且 of
债	亻贝 jo
窄	穴乍 ew
宅	宀七 wr
摘	扌古 uc
寨	宀木 we
斋	文而 vl
瘵	疒示 af
豸	豸 mi
站	立口 id
占	⺊口 yd
战	⺊戈 yp
斩	斤 yt
沾	氵口 kd
展	尸 ct
詹	⺈言 xs
蘸	艹灬 lc
栈	木戈 ep
盏	一皿 fa
毡	毛口 vd
瞻	目言 qs
旃	方亠 lz
绽	纟疋 it
湛	氵㇗ ka
鹯	亠鸟 zx
飐	⺇口 od
栴	木亠 ez
谵	讠言 ss
偡	亻㇗ ja
搌	扌 ut
𫗴	饣一 qf
张	弓长 bp
章	音十 xn
涨	氵长 kp
帐	巾长 rp
账	贝长 op
仗	亻 jb
掌	手 su
杖	木 eb
胀	月长 vp
丈	一 fb
彰	音彡 xe
障	阝十 tn
璋	王十 nn
蟑	虫十 cn
鄣	音阝 xt
瘴	疒十 an
漳	氵十 kn
嶂	山十 vn
獐	犭十 mn
樟	木十 en
幛	巾十 rn
仉	亻几 jo
嫜	女十 bn
暲	日十 on
找	扌戈 up
招	扌口 ud
赵	走㐅 pb
照	日灬 oc
兆	儿 pw
罩	罒十 yn
诏	讠口 sd
昭	日口 od
着	⺶目 gq
肇	户聿 mb
钊	钅刂 zp
沼	氵口 kd
曌	日工 ou
爪	爪 ya
旐	方 lw
笊	⺮爪 ry
𬬿	钅口 zd
𬶐	鱼 ww
者	耂日 qo
浙	氵斤 kt
遮	广辶 xu
哲	扌口 ud
辄	㇗ ya
锗	钅日 zo
褶	衤白 tu
蛰	扌虫 uc
辙	攵 yh
柘	木石 em
谪	讠古 sc
蜇	扌虫 uc
喆	士口 gd
磔	石木 me
赭	土日 go
蔗	艹灬 lc
晢	扌日 uo
詟	龙言 ts
鹧	广鸟 xx
䗪	广虫 xc
真	十 nh
朕	月大 vm
镇	钅 zh
帧	巾贝 ro
针	钅十 zn
阵	阝车 ty
枕	木 ep
震	⻗辰 tf
臻	至禾 yx
珍	王彡 ne
甄	覀瓦 vr
振	扌辰 uf
贞	⺊贝 yo
箴	⺮口 rd
诊	讠彡 se
缜	纟 ih
斟	斗 zj
侦	亻贝 jo
鸩	冖鸟 wx
砧	石口 md
赈	贝辰 of
祯	礻贝 fo
轸	彡 ye
榛	木禾 ex
疹	疒彡 ae
桢	木贝 eo
胗	月彡 ve
圳	土川 go
畛	田彡 qe
稹	禾 xh
禛	礻 fh
鬒	镸 ph
瑧	王禾 nx
葴	艹口 ld
蓁	艹禾 lx
揕	扌㇗ ua
袗	衤彡 te
浈	氵贝 ko
昣	日彡 oe
纼	纟丨 ig
正	一止 fs
证	讠止 ss
挣	扌 ub
蒸	艹灬 lc
整	束止 xs
症	疒止 as
争	⺈ xb
郑	䒑阝 ht
征	彳止 ws
政	一攵 fh
睁	目 qb
筝	⺮ rb
怔	忄止 hs
烝	乛灬 ac
钲	钅止 zs
铮	钅 zb
狰	犭 mb
拯	扌一 uf
峥	山 vb
诤	讠 sb
只	口八 dh
之	之 ri
至	至 yi
值	亻一 jf
指	扌日 uo
纸	纟氏 ib
制	牛刂 qp
治	氵口 kd
直	十一 nf
知	矢口 od
支	支 ci
致	至攵 yh
质	⺁贝 xo
汁	氵十 kn
志	士心 gh
置	罒一 yf
智	矢日 oo
止	止 si
酯	酉日 yo
职	耳八 qh
执	扌丶 ui
掷	扌阝 ut
痣	疒心 ah
脂	月日 vo
趾	⻊止 ps
彘	彑匕 bv
织	纟八 ih
吱	口支 dc
芝	艹之 lr
植	木一 ef
滞	氵巾 kr
跖	⻊石 pm
炙	火 vc
秩	禾夫 xh
旨	匕日 vo
侄	亻至 jy
祗	礻丶 fi
栀	木⺋ ez
芷	艹止 ls
址	土止 gs
雉	矢隹 ou
窒	穴至 ey
肢	月支 vc
陟	阝 ts
痔	疒寸 ak
沚	氵止 ks
枳	木八 eh
栉	木卩 ez
稚	禾隹 xu
卮	⺁⺋ xz
挚	扌手 uu
郅	至阝 yt
轵	八 yh
絷	扌糸 ui
帙	巾夫 rh
摭	扌灬 uc
蛭	虫至 cy
鸷	扌鸟 ux
铚	钅至 zy
蜘	虫口 cd
踬	⻊贝 po
祉	礻止 fs
埴	土一 gf
帜	巾八 rh
扺	扌氏 ub
贽	扌贝 uo
锧	钅贝 zo
骘	阝马 tn
踯	⻊阝 pt
咫	尸八 ch
觯	⺈十 xn
桎	木至 ey
滍	氵虫 kc
泜	氵丶 ki
黹	业㡀 cf
轾	至 yy
跱	⻊寸 pk
忮	忄支 hc
稙	禾一 xf
胝	月丶 vi
晊	日至 oy
庤	广寸 xk
梽	木心 eh
榰	木日 eo
𦭜	⺿八 lh
𬃊	木贝 eo
中	口丨 dg
众	人人 jj
钟	钅丨 zg
终	纟⺀ iw
忠	口心 dh
肿	月丨 vg
冢	冖丶 wi
仲	亻丨 jg
盅	口皿 da
锺	钅里 zd
柊	木⺀ ew
踵	⻊里 pd
衷	衣丨 tg
舯	舟丨 ig
螽	夂虫 hc
茽	艹丨 lg
周	⺆口 md
轴	由 yd
州	川 oo
咒	口几 do
肘	月寸 vk
洲	氵川 ko
舟	舟 io
皱	⺈皮 xr
昼	尸一 cf
纣	纟寸 ik
胄	由⺝ dv
骤	马 nk
宙	宀由 wd
籀	⺮田 rq
酎	酉寸 yk
诌	讠彐 sb
绉	纟彐 ib
帚	彐巾 br
辀	舟 yi
鸼	舟鸟 ix
赒	贝口 od
碡	石母 mk
妯	女由 bd
荮	艹寸 lk
㑇	亻彐 jb
主	丶王 in
住	亻王 jn
注	氵王 kn
煮	耂灬 qc
猪	犭日 mo
祝	礻儿 fp
柱	木王 en
诸	讠日 so
驻	马王 nn
竹	竹 ru
诛	讠未 sa
渚	氵日 ko
珠	王未 na
株	木未 ea
铸	钅寸 zk
逐	豕辶 ju
筑	⺮丶 ri
蛛	虫未 ca
箸	⺮日 ro
邾	丿阝 tt
铢	钅未 za
烛	火虫 cc
蛀	虫王 cn
贮	贝一 of
嘱	口⽱ dv
拄	扌王 un
炷	火王 cn
洙	氵未 ka
茱	艹未 la
伫	亻一 jf
纻	纟一 if
瞩	目⽱ qv
苎	艹一 lf
麈	鹿王 xn
槠	木日 eo
舳	舟由 id
疰	疒王 an
杼	木予 ei
潴	氵日 ko
侏	亻未 ja
翥	耂羽 qz
砫	石王 mn
柷	木儿 ep
躅	⻊虫 pc
蠋	虫虫 cc
橥	犭木 me
瘃	疒丶 ai
𬣞	讠一 sf
抓	扌爪 uy
髽	镸土 pg
赚	贝 oc
专	二丶 mi
砖	石丶 mi
撰	扌八 uh
篆	⺮ rj
馔	饣八 qh
颛	山页 vw
僎	亻八 jh
啭	口丶 di
瑑	王 nj
装	丬衣 at
状	丬犬 am
撞	扌里 ud
庄	广土 xg
妆	丬女 ab
桩	木土 eg
壮	丬士 ag
坠	阝土 tg
锥	钅隹 zu
缀	纟又 ir
骓	马隹 nu
赘	龶贝 ao
缒	纟辶 iu
惴	忄而 hl
准	冫隹 wu
谆	讠子 sh
窀	穴 es
衠	行 ph
𬘯	纟子 ih
桌	⺊木 ye
捉	扌足 up
啄	口丶 di
卓	⺊十 yn
浊	氵虫 kc
灼	火丶 ci
拙	扌凵 um
斫	石斤 mt
酌	酉丶 yi
擢	扌隹 uu
镯	钅虫 zc
琢	王丶 ni
涿	氵丶 ki
倬	亻十 jn
茁	艹凵 lm
浞	氵足 kp
椓	木丶 ei
禚	礻灬 fc
诼	讠丶 si
棁	木儿 ep
晫	日十 on
䓬	艹十 ln
䦃	钅日 zo
𬸦	方鸟 lx
字	宀子 wh
自	自 oi
子	子 hi
紫	糸 si
资	冫贝 wo
籽	米子 ph
姿	冫女 wb
滋	氵幺 ki
渍	氵贝 ko
梓	木辛 en
嗞	口幺 di
姊	女𠂔 bt
咨	冫口 wd
恣	冫心 wh
赀	贝 so
訾	言 ss
髭	镸匕 pv
笫	⺮𠂔 rt
缁	纟田 iq
眦	目匕 qv
孳	䒑子 hh
龇	齿匕 lv
孜	子攵 hh
滓	氵辛 kn
辎	田 yq
淄	氵田 kq
秭	禾𠂔 xt
镃	钅幺 zi
耔	耒子 ah
嵫	山幺 vi
鼒	 na
虸	虫子 ch
锱	钅田 zq
趑	走欠 pe
鲻	鱼田 wq
鄑	一阝 ft
总	丷心 hh
宗	宀示 wf
纵	纟人 ij
棕	木示 ef
粽	米示 pf
踪	⻊示 pf
鬃	镸示 pf
腙	月示 vf
疭	疒人 aj
倧	亻示 jf
鬷	鬲夊 nh
偬	亻心 jh
走	走 pz
揍	扌大 um
奏	大 am
邹	⺈阝 xt
陬	阝又 tr
诹	讠又 sr
驺	马彐 nb
鲰	鱼又 wr
鄹	耳阝 qt
组	纟且 if
族	方矢 lo
足	足 pu
租	禾且 xf
祖	礻且 ff
阻	阝且 tf
俎	人且 jf
菹	艹且 lf
镞	钅矢 zo
诅	讠且 sf
钻	钅口 zd
攥	扌糸 ui
纂	⺮糸 ri
缵	纟贝 io
躜	⻊贝 po
最	曰又 or
嘴	口用 dt
罪	罒非 yr
醉	酉十 yn
蕞	艹又 lr
槜	木乃 ev
尊	丷寸 hk
遵	丷辶 hu
樽	木寸 ek
鳟	鱼寸 wk
噂	口寸 dk
撙	扌寸 uk
僔	亻寸 jk
嶟	山寸 vk
𨱔	钅寸 zk
做	亻攵 jh
作	亻乍 jw
坐	人土 jg
左	𠂇工 nu
座	广土 xg
佐	亻工 ju
昨	日乍 ow
唑	口土 dg
祚	礻乍 fw
阼	阝乍 tw
胙	月乍 vw
捽	扌十 un
岞	山乍 vw
𫘤	马矢 ns
𪓴	土黾 gd
𪓾	屮黾 sd
𰻞	穴辶 eu
𫜦	齒甫 lf
䫿	⺇口 od
𪋻	鹿土 xg
𪗪	齒口 ld
𫠚	齒句 lj
䬜	⺇禸 ov
𪭢	扌人 ur
䶴	火口 cd
𪙉	齒工 lg
𪉤	⺶ gp
𫜣	鼠豆 pd
𪒉	黑米 pm
䩇	面口 bk
𩰚	鬥斤 jt
覅	覀 ve
䴸	木子 eh
𫙆	弓鬲 bn
㡚	巾土 rg
𪔐	古 hg
𩫖	高亅 gg
𩫚	高巾 gr
𩫞	高 gs
𫚉	鱼工 wg
䴣	鹿 xn
䴯	木 ee
𪎮	⿇手 zs
𫙇	弓鬲 bn
𪊨	鹿日 xr
𪊋	几 xj
䪢	𠂔一 tf
𫠗	⺊人 yj
𪋱	鹿豕 xs
𩘥	⺇豆 oz
䯇	骨力 fl
𦮙	艹屮 ls
𪗿	齒刂 ld
㛤	女 bv
𪙑	齒⺼ lv
𪊓	鹿文 xw
𪓋	业米 cm
𩱸	米弓 pb
𫜞	黑黽 pm
𪘅	虫齒 cc
䶊	自土 og
黁	麻日 zr
䫽	⺇毛 ov
䬌	虎虫 zc
𩰝	鬥貝 jo
𪗇	齊月 qy
𩰱	羊鬲 gg
䵼	爿 aa
䵰	黑 pe
𪋧	鹿矢 xs
𢓠	彳儿 we
䴤	鹿生 xs
𩱫	弓鬲 b;xubn
𪉷	⺊亅 yg
䵊	⺆黄 mh
䵍	黄子 ni
䴧	鹿女 xn
𠌥	亻烏 ju
㮧	木烏 eu
䖚	虎烏 zu
䶋	自及 oc
䩂	面 be
䬘	⺇高 og
𣇩	一日 fr
𩗺	⺇ oe
𪏌	黃隹 ni
𫜢	鼠一 pi
𪑲	黑兔 pt
𩱡	弓鬲 b;jdon
䶆	鼠隹 pi
匁	勹乂 ni
朩	朩 emm
龦	火巾 cj
龧	日日 oo
龨	匚隹 ni
龮	馬八 nh
龯	金戊 zu
龱	囗乂 ri
龲	金車 zc
龷	龷 ln
龺	十十 ns
㐎	文乙 vi
㐴	亻夕 jx
㐽	亻乂 ji
㐾	亻儿 je
㑀	亻丶 jd
㑁	亻凵 jk
㑑	亻自 ji
㑼	亻各 jg
㒋	亻斤 jt
㒐	亻日 jo
㒕	亻隹 ju
㒭	口儿 dp
㒱	入夕 jx
㒹	十 nh
㓅	冫丁 wd
㓌	冫王 ww
㓚	工刂 ud
㓩	⺈刂 xd
㓮	⺆刂 mp
㓳	日刂 od
㔁	癶刂 hd
㔇	癶刂 hp
㔸	匸虎 nh
㔻	不十 cs
㕃	厂廾 xc
㕶	口五 du
㗀	口幺 di
㗍	口日 dr
㗏	口止 ds
㗓	口辶 du
㗔	口文 dw
㗭	口心 dh
㗶	口殳 dr
㘃	口心 dh
㘤	囗一 rf
㘰	土斗 gd
㘱	土土 gt
㙃	土 gb
㙎	土女 gb
㙡	土龰 gs
㚋	夕口 ld
㚙	力大 sd
㚠	大灬 mh
㚸	女口 bd
㚾	女儿 be
㛀	女彐 bj
㛎	女口 bk
㛫	女 be
㛭	女日 br
㛺	女音 by
㜂	土女 gb
㜠	女隹 bi
㜡	女龰 bs
㜭	女田 bt
㜯	女灬 bc
㝚	宀廴 wu
㝬	宀夫 wh
㞀	尢火 oh
㞄	尢乚 oa
㞈	尢 oc
㞉	尢工 og
㞢	屮一 si
㞱	山日 vr
㟒	山口 vd
㟥	山彡 ve
㟯	山各 vg
㟸	山十 vn
㟾	山 vt
㠆	山十 vn
㠊	山业 vy
㠌	山欠 ve
㠦	山豆 vz
㠫	工夫 uh
㠮	䒑工 hu
㠼	巾斤 rj
㠾	夕巾 lj
㡆	巾 rc
㡎	巾彡 re
㡓	巾車 rc
㡕	巾大 rm
㡟	巾曰 ro
㡦	巾貝 ro
㡴	广立 xl
㢖	广田 xq
㢝	广禾 xh
㢦	弋 zi
㢭	弓攴 bp
㣔	彳丁 wd
㣦	彳女 wn
㣺	㣺 hx
㤋	忄刀 hd
㤌	忄甘 hg
㤎	力心 sx
㤐	⺊心 yx
㤒	忄十 hs
㤗	⺗ ax
㤝	忄儿 he
㤭	忄 hp
㤷	忄口 hd
㤻	卵心 bx
㥰	忄又 hr
㦋	忄日 ho
㦘	白心 uh
㦫	忄貝 ho
㦵	丿戈 tg
㧃	扌丩 uj
㧆	扌巾 uj
㧓	扌瓜 ug
㧮	扌臼 uj
㧶	扌身 us
㨍	土手 gu
㨏	扌火 uc
㨢	扌匕 uv
㩙	扌土 ug
㩤	扌攵 uh
㩷	扌馬 un
㩿	𠂉攵 ep
㪂	气攴 vp
㪅	一攴 fh
㫖	⺊日 yr
㫝	日丶 od
㫨	日女 on
㫭	日寸 oc
㫷	日 zr
㬈	日皿 om
㬲	一皿 fa
㬸	月 vv
㭊	木片 ep
㭢	木刂 ep
㭪	木甫 ef
㮅	木隹 ei
㮬	木羽 ez
㮲	木 es
㮴	木又 er
㯴	木谷 eh
㯾	木辶 eu
㰞	山欠 vq
㰢	一欠 fq
㰧	厶欠 kq
㰨	口欠 dq
㰩	虫欠 cq
㰫	⺧欠 qq
㰭	大欠 me
㰿	爫欠 ye
㱊	欠 we
㱕	止巾 sr
㱗	止犬 sq
㱡	歹儿 ge
㱤	歹斤 gj
㱼	巳殳 vs
㲁	穴殳 es
㲍	支毛 cm
㲔	辛毛 nm
㲖	⺌毛 ym
㲗	爫毛 ym
㲤	衣毛 tv
㲬	隹毛 um
㲸	氵乙 ki
㳊	氵攵 kp
㳌	氵甲 kj
㳡	氵辶 kc
㳩	氵亠 kz
㳸	氵 kv
㳾	氵乚 ke
㴂	氵土 kg
㴗	氵女 kn
㴧	氵心 kx
㴯	氵日 ko
㵖	氵糸 ki
㵠	氵凵 km
㵶	氵隹 ku
㵼	氵灬 kc
㶉	氵鸟 kx
㶼	火矢 cs
㶽	火人 cj
㶾	覀火 vh
㷭	夂火 hc
㷿	火人 cj
㸖	八且 hq
㸙	八日 ho
㸟	片日 ar
㸡	片未 aw
㸨	牜丩 qj
㸭	牜巴 qb
㸯	牜斗 qd
㸶	牜大 qd
㹆	牜車 qc
㹋	牜彡 qe
㹢	犭口 mk
㹦	犭口 mk
㹻	犭女 mn
㺋	犭羽 mz
㺍	犭 mh
㺢	犭隹 mi
㺴	王犬 nq
㻓	王又 ny
㻲	王女 nb
㻾	亠丶 zi
㼔	日瓜 og
㼕	瓜 sg
㼚	亠瓦 zw
㼡	丿瓦 tw
㼹	艹瓦 lr
㽃	丿瓦 tr
㽄	瓦 zr
㽆	瓦 sw
㽧	田幺 qi
㽻	疒支 ai
㾂	疒口 ak
㾎	疒一 ai
㾔	疒口 ak
㾚	疒二 am
㾣	疒金 aj
㾤	疒工 ag
㾩	疒匕 av
㾷	疒虎 ah
㿌	疒人 aj
㿬	皮巴 rb
㿴	大皮 mp
㿶	皮 ir
㿻	干皿 em
㿽	八皿 ha
䀂	宀皿 wm
䀒	目千 qq
䀖	目大 qd
䀞	目斗 qd
䀱	目丰 qf
䁃	目 qi
䁭	目犬 qm
䂀	目戈 qp
䂅	目虫 qc
䂌	予里 id
䂏	矢口 ok
䂑	矢匕 ob
䂗	石 mb
䂙	石阝 me
䂟	力石 ss
䂵	石贝 mb
䂷	石匕 mv
䃏	石生 ms
䃘	石土 mg
䃢	石欠 mq
䃦	石 gm
䃰	石示 mf
䃴	石日 mo
䃿	礻夫 ff
䄃	礻大 fd
䄜	礻禸 fv
䄡	礻言 fs
䄮	禾夫 xf
䄳	禾止 xi
䅅	禾土 xt
䅕	禾古 xg
䅛	禾曰 xr
䅝	禾工 xg
䆋	禾⿔ xg
䆔	穴丨 es
䆪	光工 mg
䆭	穴干 eg
䆰	穴口 ed
䆲	穴氺 ek
䆶	穴灬 eh
䆺	穴田 eq
䇓	彡立 el
䇗	⺮厶 rs
䇰	⺮一 rf
䈀	⺮刂 rd
䈌	⺮且 rq
䈖	⺮斗 rd
䈝	⺮⺝ ry
䈯	⺮ rh
䈱	⺮臼 rj
䈺	⺮⺀ rw
䈽	⺮龶 ra
䉐	⺮古 rg
䉔	⺮戈 rp
䉗	⺮耳 rq
䉦	⺮辶 ru
䊔	米大 pm
䊚	米辶 pu
䋪	糹可 ik
䋬	糹⺗ ih
䋿	糹 it
䌀	糹斗 id
䌁	糹女 in
䌎	田糸 qs
䌑	糹土 ig
䌭	糹灬 ic
䌮	糹目 iq
䍧	牜羊 qy
䍬	⺶丷 gb
䍵	⺶ gv
䎇	舟羽 iv
䎔	羽寸 zc
䎙	宀羽 wz
䎜	老老 ql
䏏	月 vs
䏩	月口 vk
䏫	月木 vm
䏺	月丰 vf
䐎	月 vs
䐐	月火 vh
䐦	月皿 va
䐫	月龰 vs
䐰	月⺝ vv
䐱	月古 vc
䐷	月十 vn
䐻	月辛 vx
䑡	舟丶 id
䑫	舟廾 ic
䑼	舟 is
䒊	八巴 hm
䒱	艹一 lf
䒾	艹衣 li
䓏	艹口 lk
䓙	艹匕 lv
䓵	艹口 ld
䓸	艹干 le
䔅	艹可 lk
䔌	艹十 ln
䔐	艹戈 lp
䔞	艹十 ln
䔫	艹冂 lm
䔱	艹耳 lq
䔻	艹攵 lh
䕟	艹 lh
䖙	臣虎 qz
䖡	虫土 ct
䖬	虫甲 cj
䖱	虫王 cw
䖶	虫豕 cs
䖷	虫巾 cr
䗀	虫夊 ch
䗉	虫曰 cr
䗌	虫生 cs
䗗	虫廾 cl
䗧	虫氺 ck
䗬	夂虫 hc
䗵	虫一 cf
䗸	亠虫 zc
䗼	虫黑 ch
䘎	虫弓 cb
䘪	衤儿 te
䘯	衤⺝ ty
䘷	衤㡀 tb
䙑	衤一 tf
䙞	衤豆 td
䙲	覀大 vd
䚊	見 kj
䚎	見 ae
䚜	⺈十 xn
䚶	言大 sd
䚼	言土 st
䛊	言八 sb
䛢	言几 sj
䜃	言土 st
䜏	言⺝ sv
䜰	谷十 hn
䜾	豆音 zy
䝅	豕土 jt
䝑	豕里 jl
䝛	豸皮 mp
䝜	豸夊 mh
䝦	豸 mk
䝻	貝古 og
䞛	走㇆ pa
䞠	走石 ps
䞮	走 ph
䞴	走口 pd
䞺	走目 pq
䟀	走工 pg
䟁	走木 pe
䟓	⻊丁 pd
䟫	龸足 su
䟲	⻊儿 pe
䟽	⻊ pc
䠕	⻊木 pe
䠝	⻊貝 pb
䠳	身凵 zk
䠸	身ㄅ za
䡤	耂車 qc
䡭	車土 yg
䡮	車龰 ys
䡳	車斤 yt
䡽	車貝 yo
䢂	立 yl
䢜	彐辶 bu
䢨	彳辶 wu
䢿	宀阝 we
䣷	酉未 yw
䣻	酉口 yd
䣿	酉皿 ya
䤌	酉口 yd
䤣	金 zn
䤤	金亥 zh
䤬	金丿 zt
䤾	金臼 zj
䥋	金灬 zc
䥓	金土 zg
䥳	金夂 zh
䦓	門口 ak
䦕	門廾 ac
䦝	門 ah
䦫	門大 am
䦭	門日 ar
䧌	阝女 tn
䧑	阝疋 ts
䧓	阝口 td
䧡	阝 tt
䧬	阝貝 to
䨂	禾隹 xi
䨈	宀隹 wu
䨋	⻗七 tq
䨚	⻗心 th
䨜	⻗月 ty
䨟	⻗土 tg
䨨	⻗辶 tu
䨭	⻗⺝ tv
䩲	革又 tr
䩷	革方 tl
䩺	革羽 tz
䩽	革口 td
䪃	革攵 th
䪓	韋口 gk
䪫	音工 xu
䪰	音心 xx
䪲	一頁 fy
䪶	且頁 fy
䫎	又頁 rw
䫑	大頁 my
䫚	冎頁 fy
䫜	山頁 vw
䫢	⺁頁 xy
䬠	⻗飛 tf
䬢	飠刀 qd
䬲	飠句 qj
䭒	飠心 qx
䭔	飠辶 qu
䭻	馬刀 nd
䮒	馬甫 nf
䮠	馬田 nq
䯄	马人 nj
䯑	骨光 fg
䯕	骨廴 fu
䯭	镸又 py
䯯	镸丿 pt
䯳	镸厶 pk
䯷	镸𠂇 pn
䰤	木鬼 eg
䰵	魚子 wi
䰸	魚厶 ws
䱀	魚大 wd
䱐	魚子 wi
䱙	魚又 wr
䱢	魚 wv
䱳	魚里 wl
䲆	魚魚 wv
䲉	魚斤 wt
䲝	鱼⺋ wj
䲩	尸鳥 cn
䲲	八鳥 hn
䲼	生鳥 ln
䳡	隹鳥 un
䳤	㡀鳥 fn
䳦	宀鳥 wx
䳩	覀鳥 vn
䳶	鳥大 xm
䳼	鳥口 xd
䳾	癶鳥 hn
䶨	齒人 lj
䶰	龟毛 wm
𠀇	𠀇 fq
𠀕	一丶 fd
𠀾	不云 cy
𠁁	 cy
𠁞	不曰 co
𠁦	口二 de
𠂕	丿夫 tf
𠂖	丿 ts
𠂝	丿丨 ts
𠂺	丿廿 tl
𠃐	乙乙 ai
𠃕	丿乚 te
𠃟	廿乚 le
𠃲	隹乚 ue
𠃳	九口 kd
𠄇	爫各 ys
𠄞	二 me
𠄟	𠄟 me
𠄠	𠄠 me
𠄤	丿二 te
𠅃	亠人 zr
𠅅	亠木 zm
𠅈	亠人 zj
𠅔	巴 gb
𠅣	亠夊 zh
𠆤	人亅 js
𠆧	亻人 jr
𠇌	云人 br
𠇔	亻毛 jm
𠇮	亼人 jr
𠇺	亻甲 jj
𠈘	人土 jt
𠉂	亻辶 jc
𠉗	亻乚 je
𠋆	亻木 jm
𠍐	亼瓜 jy
𠎒	亻心 jx
𠑷	⺊儿 ye
𠑽	儿 ge
𠒆	丿儿 tp
𠒧	木儿 ep
𠒨	一小 fy
𠒱	尸儿 cp
𠓛	𠓛 ji
𠓟	入乙 ji
𠓡	亼丌 jc
𠓲	入木 je
𠔀	一 hi
𠔁	 hb
𠔈	丨 hs
𠔊	 tb
𠔒	 hj
𠔟	八又 hy
𠔽	冂冂 mk
𠕃	冂亡 mw
𠕆	𠂇月 ny
𠕇	𠂇 nnvys
𠕋	𠕋 ic
𠕐	冂凵 mk
𠕒	𠕒 tv
𠕨	冂 mx
𠗙	冫凵 wm
𠚖	王凵 nk
𠚡	爫凵 yk
𠚳	广刂 xd
𠛆	乌刂 xd
𠛢	乍刂 wd
𠝹	田刂 qp
𠠍	禾刂 xp
𠡠	未力 al
𠥊	匚 nb
𠥓	匚 nk
𠥶	匸虎 nh
𠥺	匸口 nd
𠥽	木一 ei
𠼮	口灬 dc
𡏖	土皿 ga
𢖻	心夂 hi
𢙴	旡夊 di
𧰸	豕皮 jp
𨽝	丿 tk
𪵇	歹贝 go
𫎽	走皿 pa
鿷	鱼音 wy
𠪘	厂殳 xr
𪸺	火卩 cz
鿫	气大 vm
𪉑	龶鸟 ax
𠱃	口一 di
𤎅	士火 gc
𦒢	丿羽 tz
𩙥	⺇丶 oi
鿱	王巴 nb
𩠀	饣巴 qb
𫓥	钅八 zb
𢳎	扌十 un
𣐩	白木 um
𣡖	十木 ne
𣺽	氵厶 kk
𪡈	口白 db
㫠	日 os
𡌶	土业 gy
𪉒	王鸟 n;pnnx
𪠦	厂又 xy
𫁤	立立 il
𨚜	羊阝 ge
𫄰	纟方 il
𫟐	艹方 lf
𫠌	马刂 np
𠍙	亻木 je
